onset	duration	trial_type	response_time	sample	value
1249.4991484375	0.0000000000	STATUS	n/a	319871.7820000000	Picture
1249.9660507813	0.0000000000	STATUS	n/a	319991.3090000000	Picture
1250.4079492187	0.0000000000	STATUS	n/a	320104.4350000000	Picture
1251.1288515625	0.0000000000	STATUS	n/a	320288.9860000000	Picture
1251.6427500000	0.0000000000	STATUS	n/a	320420.5440000000	Picture
1251.9604492188	0.0000000000	STATUS	n/a	320501.8750000000	Response
1259.9980468750	n/a	STATUS	n/a	322559.5000000000	boundary
1260.0525507812	0.0000000000	STATUS	n/a	322573.4530000000	Response
1260.1668515625	0.0000000000	STATUS	n/a	322602.7140000000	Picture
1260.8517500000	0.0000000000	STATUS	n/a	322778.0480000000	Picture
1261.4846484375	0.0000000000	STATUS	n/a	322940.0700000000	Picture
1262.0042500000	0.0000000000	STATUS	n/a	323073.0880000000	Response
1262.6044492188	0.0000000000	STATUS	n/a	323226.7390000000	Picture
1263.6343515625	0.0000000000	STATUS	n/a	323490.3940000000	Picture
1264.7741484375	0.0000000000	STATUS	n/a	323782.1820000000	Picture
1265.9209492187	0.0000000000	STATUS	n/a	324075.7630000000	Picture
1266.6848515625	0.0000000000	STATUS	n/a	324271.3220000000	Picture
1267.5727500000	0.0000000000	STATUS	n/a	324498.6240000000	Picture
1268.2776484375	0.0000000000	STATUS	n/a	324679.0780000000	Picture
1268.6591484375	0.0000000000	STATUS	n/a	324776.7420000000	Response
1269.4074492187	0.0000000000	STATUS	n/a	324968.3070000000	Picture
1269.9513515625	0.0000000000	STATUS	n/a	325107.5460000000	Picture
1270.4783515625	0.0000000000	STATUS	n/a	325242.4580000000	Picture
1271.3401484375	0.0000000000	STATUS	n/a	325463.0780000000	Picture
1271.8210507813	0.0000000000	STATUS	n/a	325586.1890000000	Picture
1272.3720507812	0.0000000000	STATUS	n/a	325727.2450000000	Picture
1273.1128515625	0.0000000000	STATUS	n/a	325916.8900000000	Picture
1273.6238515625	0.0000000000	STATUS	n/a	326047.7060000000	Picture
1274.5546484375	0.0000000000	STATUS	n/a	326285.9900000000	Picture
1275.5185507813	0.0000000000	STATUS	n/a	326532.7490000000	Picture
1275.8739492188	0.0000000000	STATUS	n/a	326623.7310000000	Response
1276.5513515625	0.0000000000	STATUS	n/a	326797.1460000000	Picture
1277.0003515625	0.0000000000	STATUS	n/a	326912.0900000000	Picture
1278.1281484375	0.0000000000	STATUS	n/a	327200.8060000000	Picture
1278.5694492187	0.0000000000	STATUS	n/a	327313.7790000000	Response
1279.0330507813	0.0000000000	STATUS	n/a	327432.4610000000	Picture
1279.5819492187	0.0000000000	STATUS	n/a	327572.9790000000	Picture
1280.0252500000	0.0000000000	STATUS	n/a	327686.4640000000	Response
1280.7147500000	0.0000000000	STATUS	n/a	327862.9760000000	Picture
1281.8355507813	0.0000000000	STATUS	n/a	328149.9010000000	Picture
1282.3714492188	0.0000000000	STATUS	n/a	328287.0910000000	Picture
1283.0243515625	0.0000000000	STATUS	n/a	328454.2340000000	Picture
1284.1522500000	0.0000000000	STATUS	n/a	328742.9760000000	Picture
1284.9291484375	0.0000000000	STATUS	n/a	328941.8620000000	Picture
1285.6689492187	0.0000000000	STATUS	n/a	329131.2510000000	Picture
1286.7218515625	0.0000000000	STATUS	n/a	329400.7940000000	Picture
1287.3547500000	0.0000000000	STATUS	n/a	329562.8160000000	Picture
1287.7679492187	0.0000000000	STATUS	n/a	329668.5950000000	Response
1288.1286484375	0.0000000000	STATUS	n/a	329760.9340000000	Picture
1288.5705507812	0.0000000000	STATUS	n/a	329874.0610000000	Picture
1289.0704492187	0.0000000000	STATUS	n/a	330002.0350000000	Picture
1289.7873515625	0.0000000000	STATUS	n/a	330185.5620000000	Picture
1290.5902500000	0.0000000000	STATUS	n/a	330391.1040000000	Picture
1291.3371484375	0.0000000000	STATUS	n/a	330582.3100000000	Picture
1292.3779492188	0.0000000000	STATUS	n/a	330848.7550000000	Picture
1292.7819492188	0.0000000000	STATUS	n/a	330952.1790000000	Picture
1293.3208515625	0.0000000000	STATUS	n/a	331090.1380000000	Picture
1293.9307500000	0.0000000000	STATUS	n/a	331246.2720000000	Picture
1294.6996484375	0.0000000000	STATUS	n/a	331443.1100000000	Picture
1295.1187500000	0.0000000000	STATUS	n/a	331550.4000000000	Response
1295.1355507813	0.0000000000	STATUS	n/a	331554.7010000000	Picture
1295.5874492187	0.0000000000	STATUS	n/a	331670.3870000000	Picture
1295.6546484375	0.0000000000	STATUS	n/a	331687.5900000000	Response
1296.6013515625	0.0000000000	STATUS	n/a	331929.9460000000	Picture
1297.7211484375	0.0000000000	STATUS	n/a	332216.6140000000	Picture
1298.0862500000	0.0000000000	STATUS	n/a	332310.0800000000	Response
1298.7310507812	0.0000000000	STATUS	n/a	332475.1490000000	Picture
1299.2359492187	0.0000000000	STATUS	n/a	332604.4030000000	Picture
1300.0927500000	0.0000000000	STATUS	n/a	332823.7440000000	Picture
1300.7277500000	0.0000000000	STATUS	n/a	332986.3040000000	Picture
1301.0937500000	0.0000000000	STATUS	n/a	333080.0000000000	Response
1301.5985507812	0.0000000000	STATUS	n/a	333209.2290000000	Picture
1302.5524492188	0.0000000000	STATUS	n/a	333453.4270000000	Picture
1303.6282500000	0.0000000000	STATUS	n/a	333728.8320000000	Picture
1304.6761484375	0.0000000000	STATUS	n/a	333997.0940000000	Picture
1305.5910507813	0.0000000000	STATUS	n/a	334231.3090000000	Picture
1305.9649492188	0.0000000000	STATUS	n/a	334327.0270000000	Response
1306.0539492187	0.0000000000	STATUS	n/a	334349.8110000000	Picture
1306.6298515625	0.0000000000	STATUS	n/a	334497.2420000000	Picture
1307.0207500000	0.0000000000	STATUS	n/a	334597.3120000000	Response
1307.1927500000	0.0000000000	STATUS	n/a	334641.3440000000	Picture
1307.6257500000	0.0000000000	STATUS	n/a	334752.1920000000	Picture
1308.2225507812	0.0000000000	STATUS	n/a	334904.9730000000	Picture
1308.9844492187	0.0000000000	STATUS	n/a	335100.0190000000	Picture
1310.0273515625	0.0000000000	STATUS	n/a	335367.0020000000	Picture
1310.9951484375	0.0000000000	STATUS	n/a	335614.7580000000	Picture
1311.3560507812	0.0000000000	STATUS	n/a	335707.1490000000	Response
1311.7420507813	0.0000000000	STATUS	n/a	335805.9650000000	Picture
1312.4369492187	0.0000000000	STATUS	n/a	335983.8590000000	Picture
1313.5627500000	0.0000000000	STATUS	n/a	336272.0640000000	Picture
1314.4026484375	0.0000000000	STATUS	n/a	336487.0780000000	Picture
1315.3665507812	0.0000000000	STATUS	n/a	336733.8370000000	Picture
1315.7784492187	0.0000000000	STATUS	n/a	336839.2830000000	Picture
1316.3813515625	0.0000000000	STATUS	n/a	336993.6260000000	Picture
1316.7951484375	0.0000000000	STATUS	n/a	337099.5580000000	Response
1317.0750507812	0.0000000000	STATUS	n/a	337171.2130000000	Picture
1317.4922500000	0.0000000000	STATUS	n/a	337278.0160000000	Picture
1317.9549492188	0.0000000000	STATUS	n/a	337396.4670000000	Response
1318.1700507812	0.0000000000	STATUS	n/a	337451.5330000000	Picture
1318.9209492187	0.0000000000	STATUS	n/a	337643.7630000000	Picture
1319.6928515625	0.0000000000	STATUS	n/a	337841.3700000000	Picture
1320.4127500000	0.0000000000	STATUS	n/a	338025.6640000000	Picture
1320.8506484375	0.0000000000	STATUS	n/a	338137.7660000000	Picture
1321.5355507813	0.0000000000	STATUS	n/a	338313.1010000000	Picture
1322.1064492187	0.0000000000	STATUS	n/a	338459.2510000000	Picture
1323.0423515625	0.0000000000	STATUS	n/a	338698.8420000000	Picture
1323.5652500000	0.0000000000	STATUS	n/a	338832.7040000000	Picture
1324.2411484375	0.0000000000	STATUS	n/a	339005.7340000000	Picture
1325.2940507813	0.0000000000	STATUS	n/a	339275.2770000000	Picture
1325.7696484375	0.0000000000	STATUS	n/a	339397.0300000000	Response
1325.9069492188	0.0000000000	STATUS	n/a	339432.1790000000	Picture
1326.3935507813	0.0000000000	STATUS	n/a	339556.7490000000	Response
1326.9837500000	0.0000000000	STATUS	n/a	339707.8400000000	Picture
1327.5446484375	0.0000000000	STATUS	n/a	339851.4300000000	Picture
1328.0625507812	0.0000000000	STATUS	n/a	339984.0130000000	Picture
1328.6725507813	0.0000000000	STATUS	n/a	340140.1730000000	Picture
1329.8203515625	0.0000000000	STATUS	n/a	340434.0100000000	Picture
1330.5932500000	0.0000000000	STATUS	n/a	340631.8720000000	Picture
1331.1101484375	0.0000000000	STATUS	n/a	340764.1980000000	Picture
1331.9200507812	0.0000000000	STATUS	n/a	340971.5330000000	Picture
1332.3949492188	0.0000000000	STATUS	n/a	341093.1070000000	Picture
1332.9204492188	0.0000000000	STATUS	n/a	341227.6350000000	Response
1333.4947500000	0.0000000000	STATUS	n/a	341374.6560000000	Picture
1333.8403515625	0.0000000000	STATUS	n/a	341463.1300000000	Response
1334.2146484375	0.0000000000	STATUS	n/a	341558.9500000000	Picture
1335.1955507812	0.0000000000	STATUS	n/a	341810.0610000000	Picture
1342.9980468750	n/a	STATUS	n/a	343807.5000000000	boundary
1343.0563125000	0.0000000000	STATUS	n/a	343822.4160000000	Response
1343.0819140625	0.0000000000	STATUS	n/a	343828.9700000000	Picture
1343.6019140625	0.0000000000	STATUS	n/a	343962.0900000000	Picture
1344.1638125000	0.0000000000	STATUS	n/a	344105.9360000000	Picture
1344.5807109375	0.0000000000	STATUS	n/a	344212.6620000000	Picture
1345.2316132813	0.0000000000	STATUS	n/a	344379.2930000000	Picture
1346.1065117187	0.0000000000	STATUS	n/a	344603.2670000000	Picture
1346.5384140625	0.0000000000	STATUS	n/a	344713.8340000000	Picture
1347.2683125000	0.0000000000	STATUS	n/a	344900.6880000000	Picture
1348.3481132813	0.0000000000	STATUS	n/a	345177.1170000000	Picture
1348.7691132812	0.0000000000	STATUS	n/a	345284.8930000000	Picture
1349.6199140625	0.0000000000	STATUS	n/a	345502.6980000000	Picture
1350.6078125000	0.0000000000	STATUS	n/a	345755.6000000000	Picture
1351.0629140625	0.0000000000	STATUS	n/a	345872.1060000000	Response
1351.4777109375	0.0000000000	STATUS	n/a	345978.2940000000	Picture
1352.6255117187	0.0000000000	STATUS	n/a	346272.1310000000	Picture
1353.1404140625	0.0000000000	STATUS	n/a	346403.9460000000	Picture
1353.2626132812	0.0000000000	STATUS	n/a	346435.2290000000	Response
1353.8903125000	0.0000000000	STATUS	n/a	346595.9200000000	Picture
1355.0061132813	0.0000000000	STATUS	n/a	346881.5650000000	Picture
1355.8190117188	0.0000000000	STATUS	n/a	347089.6670000000	Picture
1356.9398125000	0.0000000000	STATUS	n/a	347376.5920000000	Picture
1357.8767109375	0.0000000000	STATUS	n/a	347616.4380000000	Picture
1358.3846132813	0.0000000000	STATUS	n/a	347746.4610000000	Picture
1358.4537109375	0.0000000000	STATUS	n/a	347764.1500000000	Response
1359.0575117187	0.0000000000	STATUS	n/a	347918.7230000000	Picture
1359.4935117187	0.0000000000	STATUS	n/a	348030.3390000000	Response
1360.1244140625	0.0000000000	STATUS	n/a	348191.8500000000	Picture
1360.8323125000	0.0000000000	STATUS	n/a	348373.0720000000	Picture
1361.2492109375	0.0000000000	STATUS	n/a	348479.7980000000	Picture
1361.6852109375	0.0000000000	STATUS	n/a	348591.4140000000	Response
1362.3840117187	0.0000000000	STATUS	n/a	348770.3070000000	Picture
1363.1969140625	0.0000000000	STATUS	n/a	348978.4100000000	Picture
1364.2317109375	0.0000000000	STATUS	n/a	349243.3180000000	Picture
1364.7457109375	0.0000000000	STATUS	n/a	349374.9020000000	Picture
1365.4106132813	0.0000000000	STATUS	n/a	349545.1170000000	Picture
1366.4454140625	0.0000000000	STATUS	n/a	349810.0260000000	Picture
1367.3013125000	0.0000000000	STATUS	n/a	350029.1360000000	Picture
1367.9982109375	0.0000000000	STATUS	n/a	350207.5420000000	Picture
1368.5271132812	0.0000000000	STATUS	n/a	350342.9410000000	Picture
1369.2850117187	0.0000000000	STATUS	n/a	350536.9630000000	Picture
1369.7638125000	0.0000000000	STATUS	n/a	350659.5360000000	Response
1370.0229140625	0.0000000000	STATUS	n/a	350725.8660000000	Picture
1370.4597109375	0.0000000000	STATUS	n/a	350837.6860000000	Response
1370.9747109375	0.0000000000	STATUS	n/a	350969.5260000000	Picture
1371.9696132813	0.0000000000	STATUS	n/a	351224.2210000000	Picture
1372.7025117187	0.0000000000	STATUS	n/a	351411.8430000000	Picture
1373.5073125000	0.0000000000	STATUS	n/a	351617.8720000000	Picture
1373.9231132812	0.0000000000	STATUS	n/a	351724.3170000000	Response
1374.0832109375	0.0000000000	STATUS	n/a	351765.3020000000	Picture
1374.5362109375	0.0000000000	STATUS	n/a	351881.2700000000	Picture
1374.6430117187	0.0000000000	STATUS	n/a	351908.6110000000	Response
1375.0511132813	0.0000000000	STATUS	n/a	352013.0850000000	Picture
1376.1229140625	0.0000000000	STATUS	n/a	352287.4660000000	Picture
1376.5387109375	0.0000000000	STATUS	n/a	352393.9100000000	Response
1376.9218125000	0.0000000000	STATUS	n/a	352491.9840000000	Picture
1377.5697109375	0.0000000000	STATUS	n/a	352657.8460000000	Picture
1378.1677109375	0.0000000000	STATUS	n/a	352810.9340000000	Picture
1378.9325117187	0.0000000000	STATUS	n/a	353006.7230000000	Picture
1379.3142109375	0.0000000000	STATUS	n/a	353104.4380000000	Response
1379.5684140625	0.0000000000	STATUS	n/a	353169.5140000000	Picture
1380.5883125000	0.0000000000	STATUS	n/a	353430.6080000000	Picture
1381.1212109375	0.0000000000	STATUS	n/a	353567.0300000000	Picture
1381.6081132813	0.0000000000	STATUS	n/a	353691.6770000000	Picture
1382.1700117187	0.0000000000	STATUS	n/a	353835.5230000000	Picture
1382.7780117187	0.0000000000	STATUS	n/a	353991.1710000000	Picture
1383.4608125000	0.0000000000	STATUS	n/a	354165.9680000000	Picture
1384.0578125000	0.0000000000	STATUS	n/a	354318.8000000000	Picture
1384.5657109375	0.0000000000	STATUS	n/a	354448.8220000000	Picture
1385.2476132813	0.0000000000	STATUS	n/a	354623.3890000000	Picture
1386.3364140625	0.0000000000	STATUS	n/a	354902.1220000000	Picture
1387.1143125000	0.0000000000	STATUS	n/a	355101.2640000000	Picture
1387.5369140625	0.0000000000	STATUS	n/a	355209.4500000000	Response
1387.8182109375	0.0000000000	STATUS	n/a	355281.4620000000	Picture
1388.2568125000	0.0000000000	STATUS	n/a	355393.7440000000	Response
1388.9570117187	0.0000000000	STATUS	n/a	355572.9950000000	Picture
1389.8539140625	0.0000000000	STATUS	n/a	355802.6020000000	Picture
1390.8817109375	0.0000000000	STATUS	n/a	356065.7180000000	Picture
1391.4596132813	0.0000000000	STATUS	n/a	356213.6610000000	Picture
1392.2495117188	0.0000000000	STATUS	n/a	356415.8750000000	Picture
1392.6960117188	0.0000000000	STATUS	n/a	356530.1790000000	Response
1393.1164140625	0.0000000000	STATUS	n/a	356637.8020000000	Picture
1393.5463125000	0.0000000000	STATUS	n/a	356747.8560000000	Picture
1394.5662109375	0.0000000000	STATUS	n/a	357008.9500000000	Picture
1395.1361132812	0.0000000000	STATUS	n/a	357154.8450000000	Picture
1396.1889140625	0.0000000000	STATUS	n/a	357424.3620000000	Picture
1396.6074140625	0.0000000000	STATUS	n/a	357531.4980000000	Response
1396.9478125000	0.0000000000	STATUS	n/a	357618.6400000000	Picture
1397.8447109375	0.0000000000	STATUS	n/a	357848.2460000000	Picture
1398.5076132813	0.0000000000	STATUS	n/a	358017.9490000000	Picture
1399.0015117187	0.0000000000	STATUS	n/a	358144.3870000000	Picture
1399.4544140625	0.0000000000	STATUS	n/a	358260.3300000000	Picture
1399.9348125000	0.0000000000	STATUS	n/a	358383.3120000000	Response
1399.9464140625	0.0000000000	STATUS	n/a	358386.2820000000	Picture
1400.6393125000	0.0000000000	STATUS	n/a	358563.6640000000	Picture
1401.6391132813	0.0000000000	STATUS	n/a	358819.6130000000	Picture
1402.0705117187	0.0000000000	STATUS	n/a	358930.0510000000	Response
1402.0880117188	0.0000000000	STATUS	n/a	358934.5310000000	Picture
1403.2289140625	0.0000000000	STATUS	n/a	359226.6020000000	Picture
1403.5902109375	0.0000000000	STATUS	n/a	359319.0940000000	Response
1404.3277109375	0.0000000000	STATUS	n/a	359507.8940000000	Picture
1404.9179687500	0.0000000000	STATUS	n/a	359659.0000000000	217
1405.2046132812	0.0000000000	STATUS	n/a	359732.3810000000	Picture
1405.5339140625	0.0000000000	STATUS	n/a	359816.6820000000	Response
1405.8884140625	0.0000000000	STATUS	n/a	359907.4340000000	Picture
1406.4974140625	0.0000000000	STATUS	n/a	360063.3380000000	Picture
1407.3032109375	0.0000000000	STATUS	n/a	360269.6220000000	Picture
1408.4481132813	0.0000000000	STATUS	n/a	360562.7170000000	Picture
1408.9710117188	0.0000000000	STATUS	n/a	360696.5790000000	Picture
1409.4249140625	0.0000000000	STATUS	n/a	360812.7780000000	Picture
1410.0059140625	0.0000000000	STATUS	n/a	360961.5140000000	Picture
1411.1457109375	0.0000000000	STATUS	n/a	361253.3020000000	Picture
1412.1205117188	0.0000000000	STATUS	n/a	361502.8510000000	Picture
1413.2163125000	0.0000000000	STATUS	n/a	361783.3760000000	Picture
1414.0812109375	0.0000000000	STATUS	n/a	362004.7900000000	Picture
1414.6661132813	0.0000000000	STATUS	n/a	362154.5250000000	Picture
1415.4790117187	0.0000000000	STATUS	n/a	362362.6270000000	Picture
1415.9259140625	0.0000000000	STATUS	n/a	362477.0340000000	Picture
1416.5178125000	0.0000000000	STATUS	n/a	362628.5600000000	Picture
1417.4527109375	0.0000000000	STATUS	n/a	362867.8940000000	Picture
1424.9980468750	n/a	STATUS	n/a	364799.5000000000	boundary
1425.0540937500	0.0000000000	STATUS	n/a	364813.8480000000	Picture
1425.5099921875	0.0000000000	STATUS	n/a	364930.5580000000	Picture
1425.5121953125	0.0000000000	STATUS	n/a	364931.1220000000	Response
1426.0618945312	0.0000000000	STATUS	n/a	365071.8450000000	Picture
1426.8399921875	0.0000000000	STATUS	n/a	365271.0380000000	Response
1427.0247929688	0.0000000000	STATUS	n/a	365318.3470000000	Picture
1428.1035937500	0.0000000000	STATUS	n/a	365594.5200000000	Picture
1428.6104921875	0.0000000000	STATUS	n/a	365724.2860000000	Picture
1429.5833945312	0.0000000000	STATUS	n/a	365973.3490000000	Picture
1430.6241953125	0.0000000000	STATUS	n/a	366239.7940000000	Picture
1431.1710937500	0.0000000000	STATUS	n/a	366379.8000000000	Picture
1431.5911953125	0.0000000000	STATUS	n/a	366487.3460000000	Response
1431.6132812500	0.0000000000	Picture	n/a	366493.0000000000	33
1432.0469921875	0.0000000000	STATUS	n/a	366604.0300000000	Picture
1432.0703125000	0.0000000000	Picture	n/a	366610.0000000000	34
1432.4648945312	0.0000000000	STATUS	n/a	366711.0130000000	Picture
1432.6210937500	0.0000000000	Picture	n/a	366751.0000000000	33
1433.5157929688	0.0000000000	STATUS	n/a	366980.0430000000	Picture
1433.9586953125	0.0000000000	STATUS	n/a	367093.4260000000	Picture
1434.4955937500	0.0000000000	STATUS	n/a	367230.8720000000	Picture
1434.6640625000	0.0000000000	Picture	n/a	367274.0000000000	31
1435.0724921875	0.0000000000	STATUS	n/a	367378.5580000000	Picture
1435.1679687500	0.0000000000	Picture	n/a	367403.0000000000	31
1435.4785937500	0.0000000000	STATUS	n/a	367482.5200000000	Response
1436.1445312500	0.0000000000	Picture	n/a	367653.0000000000	35
1436.1563945313	0.0000000000	STATUS	n/a	367656.0370000000	Picture
1437.1835937500	0.0000000000	Picture	n/a	367919.0000000000	34
1437.1901953125	0.0000000000	STATUS	n/a	367920.6900000000	Picture
1437.7304687500	0.0000000000	Picture	n/a	368059.0000000000	33
1437.8630937500	0.0000000000	STATUS	n/a	368092.9520000000	Picture
1438.2780937500	0.0000000000	STATUS	n/a	368199.1920000000	Response
1438.5719921875	0.0000000000	STATUS	n/a	368274.4300000000	Picture
1438.6054687500	0.0000000000	Picture	n/a	368283.0000000000	35
1438.9739921875	0.0000000000	STATUS	n/a	368377.3420000000	Response
1439.0234375000	0.0000000000	Picture	n/a	368390.0000000000	35
1439.1098945312	0.0000000000	STATUS	n/a	368412.1330000000	Picture
1439.1259921875	0.0000000000	STATUS	n/a	368416.2540000000	Response
1440.0742187500	0.0000000000	Picture	n/a	368659.0000000000	35
1440.2596953125	0.0000000000	STATUS	n/a	368706.4820000000	Picture
1440.5195312500	0.0000000000	Picture	n/a	368773.0000000000	34
1440.6296953125	0.0000000000	STATUS	n/a	368801.2020000000	Response
1441.0546875000	0.0000000000	Picture	n/a	368910.0000000000	35
1441.1415937500	0.0000000000	STATUS	n/a	368932.2480000000	Picture
1441.5725937500	0.0000000000	STATUS	n/a	369042.5840000000	Picture
1441.6328125000	0.0000000000	Picture	n/a	369058.0000000000	33
1442.5024921875	0.0000000000	STATUS	n/a	369280.6380000000	Picture
1442.7148437500	0.0000000000	Picture	n/a	369335.0000000000	35
1442.9952929687	0.0000000000	STATUS	n/a	369406.7950000000	Picture
1443.3412929687	0.0000000000	STATUS	n/a	369495.3710000000	Response
1443.6402929687	0.0000000000	STATUS	n/a	369571.9150000000	Picture
1443.9891953125	0.0000000000	STATUS	n/a	369661.2340000000	Response
1444.1751953125	0.0000000000	STATUS	n/a	369708.8500000000	Picture
1444.4218750000	0.0000000000	Picture	n/a	369772.0000000000	33
1444.5330937500	0.0000000000	STATUS	n/a	369800.4720000000	Response
1444.7020937500	0.0000000000	STATUS	n/a	369843.7360000000	Picture
1445.1328125000	0.0000000000	Picture	n/a	369954.0000000000	33
1445.4599921875	0.0000000000	STATUS	n/a	370037.7580000000	Picture
1445.6679687500	0.0000000000	Picture	n/a	370091.0000000000	35
1445.9788945313	0.0000000000	STATUS	n/a	370170.5970000000	Picture
1446.6627929687	0.0000000000	STATUS	n/a	370345.6750000000	Picture
1446.8203125000	0.0000000000	Picture	n/a	370386.0000000000	33
1447.2426953125	0.0000000000	STATUS	n/a	370494.1300000000	Picture
1447.6992187500	0.0000000000	Picture	n/a	370611.0000000000	31
1447.7355937500	0.0000000000	STATUS	n/a	370620.3120000000	Picture
1448.7834921875	0.0000000000	STATUS	n/a	370888.5740000000	Picture
1449.0625000000	0.0000000000	Picture	n/a	370960.0000000000	34
1449.1562929687	0.0000000000	STATUS	n/a	370984.0110000000	Response
1449.5546875000	0.0000000000	Picture	n/a	371086.0000000000	33
1449.5913945312	0.0000000000	STATUS	n/a	371095.3970000000	Picture
1450.1992187500	0.0000000000	Picture	n/a	371251.0000000000	33
1450.7343750000	0.0000000000	Picture	n/a	371388.0000000000	33
1450.7441953125	0.0000000000	STATUS	n/a	371390.5140000000	Picture
1451.1079921875	0.0000000000	STATUS	n/a	371483.6460000000	Response
1451.2617187500	0.0000000000	Picture	n/a	371523.0000000000	31
1451.2770937500	0.0000000000	STATUS	n/a	371526.9360000000	Picture
1451.8809921875	0.0000000000	STATUS	n/a	371681.5340000000	Picture
1452.0195312500	0.0000000000	Picture	n/a	371717.0000000000	34
1452.3588945312	0.0000000000	STATUS	n/a	371803.8770000000	Picture
1452.5390625000	0.0000000000	Picture	n/a	371850.0000000000	35
1453.2237929688	0.0000000000	STATUS	n/a	372025.2910000000	Picture
1453.7416953125	0.0000000000	STATUS	n/a	372157.8740000000	Picture
1453.8007812500	0.0000000000	Picture	n/a	372173.0000000000	35
1454.0994921875	0.0000000000	STATUS	n/a	372249.4700000000	Response
1454.2968750000	0.0000000000	Picture	n/a	372300.0000000000	34
1454.7455937500	0.0000000000	STATUS	n/a	372414.8720000000	Picture
1455.0912929687	0.0000000000	STATUS	n/a	372503.3710000000	Response
1455.2464921875	0.0000000000	STATUS	n/a	372543.1020000000	Picture
1455.3437500000	0.0000000000	Picture	n/a	372568.0000000000	33
1455.8393945313	0.0000000000	STATUS	n/a	372694.8850000000	Picture
1456.1523437500	0.0000000000	Picture	n/a	372775.0000000000	31
1456.1711953125	0.0000000000	STATUS	n/a	372779.8260000000	Response
1456.4072929687	0.0000000000	STATUS	n/a	372840.2670000000	Picture
1457.1321953125	0.0000000000	STATUS	n/a	373025.8420000000	Picture
1457.3046875000	0.0000000000	Picture	n/a	373070.0000000000	33
1457.8359375000	0.0000000000	Picture	n/a	373206.0000000000	31
1458.1100937500	0.0000000000	STATUS	n/a	373276.1840000000	Picture
1458.4414062500	0.0000000000	Picture	n/a	373361.0000000000	35
1458.7969921875	0.0000000000	STATUS	n/a	373452.0300000000	Picture
1458.9179687500	0.0000000000	Picture	n/a	373483.0000000000	31
1459.6288945312	0.0000000000	STATUS	n/a	373664.9970000000	Picture
1459.7851562500	0.0000000000	Picture	n/a	373705.0000000000	34
1460.3007812500	0.0000000000	Picture	n/a	373837.0000000000	33
1460.7276953125	0.0000000000	STATUS	n/a	373946.2900000000	Picture
1461.1535937500	0.0000000000	STATUS	n/a	374055.3200000000	Picture
1461.3046875000	0.0000000000	Picture	n/a	374094.0000000000	33
1461.5462929688	0.0000000000	STATUS	n/a	374155.8510000000	Response
1461.8046875000	0.0000000000	Picture	n/a	374222.0000000000	34
1462.2393945312	0.0000000000	STATUS	n/a	374333.2850000000	Picture
1462.3984375000	0.0000000000	Picture	n/a	374374.0000000000	33
1462.4900937500	0.0000000000	STATUS	n/a	374397.4640000000	Response
1463.1012929687	0.0000000000	STATUS	n/a	374553.9310000000	Picture
1463.6914062500	0.0000000000	Picture	n/a	374705.0000000000	34
1463.7931953125	0.0000000000	STATUS	n/a	374731.0580000000	Picture
1464.3000937500	0.0000000000	STATUS	n/a	374860.8240000000	Picture
1464.6679687500	0.0000000000	Picture	n/a	374955.0000000000	35
1464.9729921875	0.0000000000	STATUS	n/a	375033.0860000000	Picture
1465.4899921875	0.0000000000	STATUS	n/a	375165.4380000000	Picture
1466.1875000000	0.0000000000	Picture	n/a	375344.0000000000	31
1466.3567929687	0.0000000000	STATUS	n/a	375387.3390000000	Picture
1466.8106953125	0.0000000000	STATUS	n/a	375503.5380000000	Picture
1467.1932929688	0.0000000000	STATUS	n/a	375601.4830000000	Response
1467.7148437500	0.0000000000	Picture	n/a	375735.0000000000	33
1467.7575937500	0.0000000000	STATUS	n/a	375745.9440000000	Picture
1468.3224921875	0.0000000000	STATUS	n/a	375890.5580000000	Picture
1468.8007812500	0.0000000000	Picture	n/a	376013.0000000000	33
1469.0043945312	0.0000000000	STATUS	n/a	376065.1250000000	Picture
1469.6601562500	0.0000000000	Picture	n/a	376233.0000000000	35
1469.8802929687	0.0000000000	STATUS	n/a	376289.3550000000	Picture
1470.4201953125	0.0000000000	STATUS	n/a	376427.5700000000	Picture
1470.8593750000	0.0000000000	Picture	n/a	376540.0000000000	31
1471.1090937500	0.0000000000	STATUS	n/a	376603.9280000000	Picture
1471.7899921875	0.0000000000	STATUS	n/a	376778.2380000000	Picture
1472.0507812500	0.0000000000	Picture	n/a	376845.0000000000	31
1472.2968945313	0.0000000000	STATUS	n/a	376908.0050000000	Picture
1472.7578945313	0.0000000000	STATUS	n/a	377026.0210000000	Picture
1472.9179687500	0.0000000000	Picture	n/a	377067.0000000000	31
1473.2047929688	0.0000000000	STATUS	n/a	377140.4270000000	Picture
1473.2482929688	0.0000000000	STATUS	n/a	377151.5630000000	Response
1473.3710937500	0.0000000000	Picture	n/a	377183.0000000000	33
1473.9126953125	0.0000000000	STATUS	n/a	377321.6500000000	Picture
1474.3164062500	0.0000000000	Picture	n/a	377425.0000000000	31
1474.8954921875	0.0000000000	STATUS	n/a	377573.2460000000	Picture
1475.7323945313	0.0000000000	STATUS	n/a	377787.4930000000	Picture
1476.1492929687	0.0000000000	STATUS	n/a	377894.2190000000	Picture
1476.4414062500	0.0000000000	Picture	n/a	377969.0000000000	34
1477.2291953125	0.0000000000	STATUS	n/a	378170.6740000000	Picture
