onset	duration	sample	trial_type	response_time	stim_file	value
1402.0705117187	0.0000000000	358930.051	n/a	n/a	n/a	Response
1402.0880117188	0.0000000000	358934.531	n/a	n/a	n/a	Picture
1403.2289140625	0.0000000000	359226.602	n/a	n/a	n/a	Picture
1403.5902109375	0.0000000000	359319.094	n/a	n/a	n/a	Response
1404.3277109375	0.0000000000	359507.894	n/a	n/a	n/a	Picture
1404.9179687500	0.0000000000	359659	n/a	n/a	n/a	217
1405.2046132812	0.0000000000	359732.381	n/a	n/a	n/a	Picture
1405.5339140625	0.0000000000	359816.682	n/a	n/a	n/a	Response
1405.8884140625	0.0000000000	359907.434	n/a	n/a	n/a	Picture
1406.4974140625	0.0000000000	360063.338	n/a	n/a	n/a	Picture
1407.3032109375	0.0000000000	360269.622	n/a	n/a	n/a	Picture
1408.4481132813	0.0000000000	360562.717	n/a	n/a	n/a	Picture
1408.9710117188	0.0000000000	360696.579	n/a	n/a	n/a	Picture
1409.4249140625	0.0000000000	360812.778	n/a	n/a	n/a	Picture
1410.0059140625	0.0000000000	360961.514	n/a	n/a	n/a	Picture
1411.1457109375	0.0000000000	361253.302	n/a	n/a	n/a	Picture
1412.1205117188	0.0000000000	361502.851	n/a	n/a	n/a	Picture
1413.2163125000	0.0000000000	361783.376	n/a	n/a	n/a	Picture
1414.0812109375	0.0000000000	362004.79	n/a	n/a	n/a	Picture
1414.6661132813	0.0000000000	362154.525	n/a	n/a	n/a	Picture
1415.4790117187	0.0000000000	362362.627	n/a	n/a	n/a	Picture
1415.9259140625	0.0000000000	362477.034	n/a	n/a	n/a	Picture
1416.5178125000	0.0000000000	362628.56	n/a	n/a	n/a	Picture
1417.4527109375	0.0000000000	362867.894	n/a	n/a	n/a	Picture
1424.9980468750	n/a	364799.5	n/a	n/a	n/a	boundary
1425.0540937500	0.0000000000	364813.848	n/a	n/a	n/a	Picture
1425.5099921875	0.0000000000	364930.558	n/a	n/a	n/a	Picture
1425.5121953125	0.0000000000	364931.122	n/a	n/a	n/a	Response
1426.0618945312	0.0000000000	365071.845	n/a	n/a	n/a	Picture
1426.8399921875	0.0000000000	365271.038	n/a	n/a	n/a	Response
1427.0247929688	0.0000000000	365318.347	n/a	n/a	n/a	Picture
1428.1035937500	0.0000000000	365594.52	n/a	n/a	n/a	Picture
1428.6104921875	0.0000000000	365724.286	n/a	n/a	n/a	Picture
1429.5833945312	0.0000000000	365973.349	n/a	n/a	n/a	Picture
1430.6241953125	0.0000000000	366239.794	n/a	n/a	n/a	Picture
1431.1710937500	0.0000000000	366379.8	n/a	n/a	n/a	Picture
1431.5911953125	0.0000000000	366487.346	n/a	n/a	n/a	Response
1431.6132812500	0.0000000000	366493	n/a	n/a	n/a	33
1432.0469921875	0.0000000000	366604.03	n/a	n/a	n/a	Picture
1432.0703125000	0.0000000000	366610	n/a	n/a	n/a	34
1432.4648945312	0.0000000000	366711.013	n/a	n/a	n/a	Picture
1432.6210937500	0.0000000000	366751	n/a	n/a	n/a	33
1433.5157929688	0.0000000000	366980.043	n/a	n/a	n/a	Picture
1433.9586953125	0.0000000000	367093.426	n/a	n/a	n/a	Picture
1434.4955937500	0.0000000000	367230.872	n/a	n/a	n/a	Picture
1434.6640625000	0.0000000000	367274	n/a	n/a	n/a	31
1435.0724921875	0.0000000000	367378.558	n/a	n/a	n/a	Picture
1435.1679687500	0.0000000000	367403	n/a	n/a	n/a	31
1435.4785937500	0.0000000000	367482.52	n/a	n/a	n/a	Response
1436.1445312500	0.0000000000	367653	n/a	n/a	n/a	35
1436.1563945313	0.0000000000	367656.037	n/a	n/a	n/a	Picture
1437.1835937500	0.0000000000	367919	n/a	n/a	n/a	34
1437.1901953125	0.0000000000	367920.69	n/a	n/a	n/a	Picture
1437.7304687500	0.0000000000	368059	n/a	n/a	n/a	33
1437.8630937500	0.0000000000	368092.952	n/a	n/a	n/a	Picture
1438.2780937500	0.0000000000	368199.192	n/a	n/a	n/a	Response
1438.5719921875	0.0000000000	368274.43	n/a	n/a	n/a	Picture
1438.6054687500	0.0000000000	368283	n/a	n/a	n/a	35
1438.9739921875	0.0000000000	368377.342	n/a	n/a	n/a	Response
1439.0234375000	0.0000000000	368390	n/a	n/a	n/a	35
1439.1098945312	0.0000000000	368412.133	n/a	n/a	n/a	Picture
1439.1259921875	0.0000000000	368416.254	n/a	n/a	n/a	Response
1440.0742187500	0.0000000000	368659	n/a	n/a	n/a	35
1440.2596953125	0.0000000000	368706.482	n/a	n/a	n/a	Picture
1440.5195312500	0.0000000000	368773	n/a	n/a	n/a	34
1440.6296953125	0.0000000000	368801.202	n/a	n/a	n/a	Response
1441.0546875000	0.0000000000	368910	n/a	n/a	n/a	35
1441.1415937500	0.0000000000	368932.248	n/a	n/a	n/a	Picture
1441.5725937500	0.0000000000	369042.584	n/a	n/a	n/a	Picture
1441.6328125000	0.0000000000	369058	n/a	n/a	n/a	33
1442.5024921875	0.0000000000	369280.638	n/a	n/a	n/a	Picture
1442.7148437500	0.0000000000	369335	n/a	n/a	n/a	35
1442.9952929687	0.0000000000	369406.795	n/a	n/a	n/a	Picture
1443.3412929687	0.0000000000	369495.371	n/a	n/a	n/a	Response
1443.6402929687	0.0000000000	369571.915	n/a	n/a	n/a	Picture
1443.9891953125	0.0000000000	369661.234	n/a	n/a	n/a	Response
1444.1751953125	0.0000000000	369708.85	n/a	n/a	n/a	Picture
1444.4218750000	0.0000000000	369772	n/a	n/a	n/a	33
1444.5330937500	0.0000000000	369800.472	n/a	n/a	n/a	Response
1444.7020937500	0.0000000000	369843.736	n/a	n/a	n/a	Picture
1445.1328125000	0.0000000000	369954	n/a	n/a	n/a	33
1445.4599921875	0.0000000000	370037.758	n/a	n/a	n/a	Picture
1445.6679687500	0.0000000000	370091	n/a	n/a	n/a	35
1445.9788945313	0.0000000000	370170.597	n/a	n/a	n/a	Picture
1446.6627929687	0.0000000000	370345.675	n/a	n/a	n/a	Picture
1446.8203125000	0.0000000000	370386	n/a	n/a	n/a	33
1447.2426953125	0.0000000000	370494.13	n/a	n/a	n/a	Picture
1447.6992187500	0.0000000000	370611	n/a	n/a	n/a	31
1447.7355937500	0.0000000000	370620.312	n/a	n/a	n/a	Picture
1448.7834921875	0.0000000000	370888.574	n/a	n/a	n/a	Picture
1449.0625000000	0.0000000000	370960	n/a	n/a	n/a	34
1449.1562929687	0.0000000000	370984.011	n/a	n/a	n/a	Response
1449.5546875000	0.0000000000	371086	n/a	n/a	n/a	33
1449.5913945312	0.0000000000	371095.397	n/a	n/a	n/a	Picture
1450.1992187500	0.0000000000	371251	n/a	n/a	n/a	33
1450.7343750000	0.0000000000	371388	n/a	n/a	n/a	33
1450.7441953125	0.0000000000	371390.514	n/a	n/a	n/a	Picture
1451.1079921875	0.0000000000	371483.646	n/a	n/a	n/a	Response
1451.2617187500	0.0000000000	371523	n/a	n/a	n/a	31
1451.2770937500	0.0000000000	371526.936	n/a	n/a	n/a	Picture
1451.8809921875	0.0000000000	371681.534	n/a	n/a	n/a	Picture
1452.0195312500	0.0000000000	371717	n/a	n/a	n/a	34
1452.3588945312	0.0000000000	371803.877	n/a	n/a	n/a	Picture
1452.5390625000	0.0000000000	371850	n/a	n/a	n/a	35
1453.2237929688	0.0000000000	372025.291	n/a	n/a	n/a	Picture
1453.7416953125	0.0000000000	372157.874	n/a	n/a	n/a	Picture
1453.8007812500	0.0000000000	372173	n/a	n/a	n/a	35
1454.0994921875	0.0000000000	372249.47	n/a	n/a	n/a	Response
1454.2968750000	0.0000000000	372300	n/a	n/a	n/a	34
1454.7455937500	0.0000000000	372414.872	n/a	n/a	n/a	Picture
1455.0912929687	0.0000000000	372503.371	n/a	n/a	n/a	Response
1455.2464921875	0.0000000000	372543.102	n/a	n/a	n/a	Picture
1455.3437500000	0.0000000000	372568	n/a	n/a	n/a	33
1455.8393945313	0.0000000000	372694.885	n/a	n/a	n/a	Picture
1456.1523437500	0.0000000000	372775	n/a	n/a	n/a	31
1456.1711953125	0.0000000000	372779.826	n/a	n/a	n/a	Response
1456.4072929687	0.0000000000	372840.267	n/a	n/a	n/a	Picture
1457.1321953125	0.0000000000	373025.842	n/a	n/a	n/a	Picture
1457.3046875000	0.0000000000	373070	n/a	n/a	n/a	33
1457.8359375000	0.0000000000	373206	n/a	n/a	n/a	31
1458.1100937500	0.0000000000	373276.184	n/a	n/a	n/a	Picture
1458.4414062500	0.0000000000	373361	n/a	n/a	n/a	35
1458.7969921875	0.0000000000	373452.03	n/a	n/a	n/a	Picture
1458.9179687500	0.0000000000	373483	n/a	n/a	n/a	31
1459.6288945312	0.0000000000	373664.997	n/a	n/a	n/a	Picture
1459.7851562500	0.0000000000	373705	n/a	n/a	n/a	34
1460.3007812500	0.0000000000	373837	n/a	n/a	n/a	33
1460.7276953125	0.0000000000	373946.29	n/a	n/a	n/a	Picture
1461.1535937500	0.0000000000	374055.32	n/a	n/a	n/a	Picture
1461.3046875000	0.0000000000	374094	n/a	n/a	n/a	33
1461.5462929688	0.0000000000	374155.851	n/a	n/a	n/a	Response
1461.8046875000	0.0000000000	374222	n/a	n/a	n/a	34
1462.2393945312	0.0000000000	374333.285	n/a	n/a	n/a	Picture
1462.3984375000	0.0000000000	374374	n/a	n/a	n/a	33
1462.4900937500	0.0000000000	374397.464	n/a	n/a	n/a	Response
1463.1012929687	0.0000000000	374553.931	n/a	n/a	n/a	Picture
1463.6914062500	0.0000000000	374705	n/a	n/a	n/a	34
1463.7931953125	0.0000000000	374731.058	n/a	n/a	n/a	Picture
1464.3000937500	0.0000000000	374860.824	n/a	n/a	n/a	Picture
1464.6679687500	0.0000000000	374955	n/a	n/a	n/a	35
1464.9729921875	0.0000000000	375033.086	n/a	n/a	n/a	Picture
1465.4899921875	0.0000000000	375165.438	n/a	n/a	n/a	Picture
1466.1875000000	0.0000000000	375344	n/a	n/a	n/a	31
1466.3567929687	0.0000000000	375387.339	n/a	n/a	n/a	Picture
1466.8106953125	0.0000000000	375503.538	n/a	n/a	n/a	Picture
1467.1932929688	0.0000000000	375601.483	n/a	n/a	n/a	Response
1467.7148437500	0.0000000000	375735	n/a	n/a	n/a	33
1467.7575937500	0.0000000000	375745.944	n/a	n/a	n/a	Picture
1468.3224921875	0.0000000000	375890.558	n/a	n/a	n/a	Picture
1468.8007812500	0.0000000000	376013	n/a	n/a	n/a	33
1469.0043945312	0.0000000000	376065.125	n/a	n/a	n/a	Picture
1469.6601562500	0.0000000000	376233	n/a	n/a	n/a	35
1469.8802929687	0.0000000000	376289.355	n/a	n/a	n/a	Picture
1470.4201953125	0.0000000000	376427.57	n/a	n/a	n/a	Picture
1470.8593750000	0.0000000000	376540	n/a	n/a	n/a	31
1471.1090937500	0.0000000000	376603.928	n/a	n/a	n/a	Picture
1471.7899921875	0.0000000000	376778.238	n/a	n/a	n/a	Picture
1472.0507812500	0.0000000000	376845	n/a	n/a	n/a	31
1472.2968945313	0.0000000000	376908.005	n/a	n/a	n/a	Picture
1472.7578945313	0.0000000000	377026.021	n/a	n/a	n/a	Picture
1472.9179687500	0.0000000000	377067	n/a	n/a	n/a	31
1473.2047929688	0.0000000000	377140.427	n/a	n/a	n/a	Picture
1473.2482929688	0.0000000000	377151.563	n/a	n/a	n/a	Response
1473.3710937500	0.0000000000	377183	n/a	n/a	n/a	33
1473.9126953125	0.0000000000	377321.65	n/a	n/a	n/a	Picture
1474.3164062500	0.0000000000	377425	n/a	n/a	n/a	31
1474.8954921875	0.0000000000	377573.246	n/a	n/a	n/a	Picture
1475.7323945313	0.0000000000	377787.493	n/a	n/a	n/a	Picture
1476.1492929687	0.0000000000	377894.219	n/a	n/a	n/a	Picture
1476.4414062500	0.0000000000	377969	n/a	n/a	n/a	34
1477.2291953125	0.0000000000	378170.674	n/a	n/a	n/a	Picture
1477.6679687500	0.0000000000	378283	n/a	n/a	n/a	31
1477.6950937500	0.0000000000	378289.944	n/a	n/a	n/a	Picture
1478.1449921875	0.0000000000	378405.118	n/a	n/a	n/a	Picture
1478.6549921875	0.0000000000	378535.678	n/a	n/a	n/a	Picture
1479.3164062500	0.0000000000	378705	n/a	n/a	n/a	33
1479.4747929688	0.0000000000	378745.547	n/a	n/a	n/a	Picture
1480.2586953125	0.0000000000	378946.226	n/a	n/a	n/a	Picture
1480.4726562500	0.0000000000	379001	n/a	n/a	n/a	35
1481.1835937500	0.0000000000	379183	n/a	n/a	n/a	Picture
1481.4531250000	0.0000000000	379252	n/a	n/a	n/a	31
1481.6884921875	0.0000000000	379312.254	n/a	n/a	n/a	Picture
1482.2929687500	0.0000000000	379467	n/a	n/a	n/a	34
1482.5693945313	0.0000000000	379537.765	n/a	n/a	n/a	Picture
1482.7070312500	0.0000000000	379573	n/a	n/a	n/a	34
1483.0552929688	0.0000000000	379662.155	n/a	n/a	n/a	Picture
1483.7890625000	0.0000000000	379850	n/a	n/a	n/a	35
1483.9231953125	0.0000000000	379884.338	n/a	n/a	n/a	Picture
1484.2539062500	0.0000000000	379969	n/a	n/a	n/a	31
1484.7031250000	0.0000000000	380084	n/a	n/a	n/a	34
1485.0269921875	0.0000000000	380166.91	n/a	n/a	n/a	Picture
1485.2148437500	0.0000000000	380215	n/a	n/a	n/a	31
1485.4478945313	0.0000000000	380274.661	n/a	n/a	n/a	Picture
1486.0351562500	0.0000000000	380425	n/a	n/a	n/a	35
1486.4867929688	0.0000000000	380540.619	n/a	n/a	n/a	Picture
1486.8164062500	0.0000000000	380625	n/a	n/a	n/a	31
1487.4075937500	0.0000000000	380776.344	n/a	n/a	n/a	Picture
1487.7421875000	0.0000000000	380862	n/a	n/a	n/a	31
1487.8855937500	0.0000000000	380898.712	n/a	n/a	n/a	Picture
1488.2500000000	0.0000000000	380992	n/a	n/a	n/a	35
1488.6824921875	0.0000000000	381102.718	n/a	n/a	n/a	Picture
1489.1289062500	0.0000000000	381217	n/a	n/a	n/a	35
1489.2293945312	0.0000000000	381242.725	n/a	n/a	n/a	Picture
1489.6132812500	0.0000000000	381341	n/a	n/a	n/a	34
1489.7982929688	0.0000000000	381388.363	n/a	n/a	n/a	Picture
1490.4843750000	0.0000000000	381564	n/a	n/a	n/a	34
1490.8080937500	0.0000000000	381646.872	n/a	n/a	n/a	Picture
1491.5499921875	0.0000000000	381836.798	n/a	n/a	n/a	Picture
1491.5859375000	0.0000000000	381846	n/a	n/a	n/a	34
1492.3258945313	0.0000000000	382035.429	n/a	n/a	n/a	Picture
1492.7297929687	0.0000000000	382138.827	n/a	n/a	n/a	Picture
1493.0468750000	0.0000000000	382220	n/a	n/a	n/a	35
1493.2167929688	0.0000000000	382263.499	n/a	n/a	n/a	Picture
1493.5649921875	0.0000000000	382352.638	n/a	n/a	n/a	Response
1493.9687500000	0.0000000000	382456	n/a	n/a	n/a	34
1494.0505937500	0.0000000000	382476.952	n/a	n/a	n/a	Picture
1494.4453125000	0.0000000000	382578	n/a	n/a	n/a	35
1494.9304921875	0.0000000000	382702.206	n/a	n/a	n/a	Picture
1497.3671875000	0.0000000000	383326	n/a	n/a	n/a	31
1498.1093750000	0.0000000000	383516	n/a	n/a	n/a	34
1498.8867187500	0.0000000000	383715	n/a	n/a	n/a	35
1499.2890625000	0.0000000000	383818	n/a	n/a	n/a	34
1499.7773437500	0.0000000000	383943	n/a	n/a	n/a	33
1500.6093750000	0.0000000000	384156	n/a	n/a	n/a	34
1501.4882812500	0.0000000000	384381	n/a	n/a	n/a	31
1503.9980468750	n/a	385023.5	n/a	n/a	n/a	boundary
1504.0542890625	0.0000000000	385037.898	n/a	n/a	n/a	Picture
1504.6421875000	0.0000000000	385188.4	n/a	n/a	n/a	Picture
1505.6989882812	0.0000000000	385458.941	n/a	n/a	n/a	Picture
1506.5818867187	0.0000000000	385684.963	n/a	n/a	n/a	Picture
1507.0317890625	0.0000000000	385800.138	n/a	n/a	n/a	Picture
1507.5856875000	0.0000000000	385941.936	n/a	n/a	n/a	Picture
1508.6345859375	0.0000000000	386210.454	n/a	n/a	n/a	Picture
1508.6796875000	0.0000000000	386222	n/a	n/a	n/a	43
1509.1721875000	0.0000000000	386348.08	n/a	n/a	n/a	Response
1509.5000000000	0.0000000000	386432	n/a	n/a	n/a	42
1509.6513867188	0.0000000000	386470.755	n/a	n/a	n/a	Picture
1510.0859375000	0.0000000000	386582	n/a	n/a	n/a	42
1510.7152890625	0.0000000000	386743.114	n/a	n/a	n/a	Picture
1511.1445312500	0.0000000000	386853	n/a	n/a	n/a	45
1511.7400859375	0.0000000000	387005.462	n/a	n/a	n/a	Picture
1512.0273437500	0.0000000000	387079	n/a	n/a	n/a	42
1512.4765625000	0.0000000000	387194	n/a	n/a	n/a	42
1512.7888867188	0.0000000000	387273.955	n/a	n/a	n/a	Picture
1513.0312500000	0.0000000000	387336	n/a	n/a	n/a	41
1513.3438867187	0.0000000000	387416.035	n/a	n/a	n/a	Picture
1513.7357890625	0.0000000000	387516.362	n/a	n/a	n/a	Picture
1514.0781250000	0.0000000000	387604	n/a	n/a	n/a	44
1514.5356875000	0.0000000000	387721.136	n/a	n/a	n/a	Picture
1514.9072890625	0.0000000000	387816.266	n/a	n/a	n/a	Response
1515.0937500000	0.0000000000	387864	n/a	n/a	n/a	45
1515.3205859375	0.0000000000	387922.07	n/a	n/a	n/a	Picture
1515.8024882812	0.0000000000	388045.437	n/a	n/a	n/a	Picture
1516.1601562500	0.0000000000	388137	n/a	n/a	n/a	42
1516.2830859375	0.0000000000	388168.47	n/a	n/a	n/a	Response
1516.6953867187	0.0000000000	388274.019	n/a	n/a	n/a	Picture
1517.1381875000	0.0000000000	388387.376	n/a	n/a	n/a	Response
1517.1835937500	0.0000000000	388399	n/a	n/a	n/a	41
1517.2262890625	0.0000000000	388409.93	n/a	n/a	n/a	Picture
1517.9921875000	0.0000000000	388606	n/a	n/a	n/a	Picture
1518.2343750000	0.0000000000	388668	n/a	n/a	n/a	43
1518.4850859375	0.0000000000	388732.182	n/a	n/a	n/a	Picture
1518.7890625000	0.0000000000	388810	n/a	n/a	n/a	41
1519.1796875000	0.0000000000	388910	n/a	n/a	n/a	45
1519.4528867188	0.0000000000	388979.939	n/a	n/a	n/a	Picture
1519.9804687500	0.0000000000	389115	n/a	n/a	n/a	44
1520.4827890625	0.0000000000	389243.594	n/a	n/a	n/a	Picture
1520.7656250000	0.0000000000	389316	n/a	n/a	n/a	43
1521.2460937500	0.0000000000	389439	n/a	n/a	n/a	44
1521.4666875000	0.0000000000	389495.472	n/a	n/a	n/a	Picture
1522.1406250000	0.0000000000	389668	n/a	n/a	n/a	44
1522.3854882812	0.0000000000	389730.685	n/a	n/a	n/a	Picture
1522.6718750000	0.0000000000	389804	n/a	n/a	n/a	45
1522.9219882812	0.0000000000	389868.029	n/a	n/a	n/a	Response
1522.9943867188	0.0000000000	389886.563	n/a	n/a	n/a	Picture
1523.4375000000	0.0000000000	390000	n/a	n/a	n/a	43
1523.8842890625	0.0000000000	390114.378	n/a	n/a	n/a	Picture
1523.9296875000	0.0000000000	390126	n/a	n/a	n/a	41
1524.8984375000	0.0000000000	390374	n/a	n/a	n/a	41
1525.0050859375	0.0000000000	390401.302	n/a	n/a	n/a	Picture
1525.9257812500	0.0000000000	390637	n/a	n/a	n/a	43
1526.0628867187	0.0000000000	390672.099	n/a	n/a	n/a	Picture
1526.9101562500	0.0000000000	390889	n/a	n/a	n/a	42
1527.0477890625	0.0000000000	390924.234	n/a	n/a	n/a	Picture
1527.5556875000	0.0000000000	391054.256	n/a	n/a	n/a	Picture
1527.8281250000	0.0000000000	391124	n/a	n/a	n/a	44
1528.1475859375	0.0000000000	391205.782	n/a	n/a	n/a	Picture
1528.4375000000	0.0000000000	391280	n/a	n/a	n/a	43
1529.2794882812	0.0000000000	391495.549	n/a	n/a	n/a	Picture
1529.3281250000	0.0000000000	391508	n/a	n/a	n/a	43
1529.8973867188	0.0000000000	391653.731	n/a	n/a	n/a	Picture
1530.3972890625	0.0000000000	391781.706	n/a	n/a	n/a	Picture
1530.4492187500	0.0000000000	391795	n/a	n/a	n/a	43
1530.9121875000	0.0000000000	391913.52	n/a	n/a	n/a	Picture
1531.3981875000	0.0000000000	392037.936	n/a	n/a	n/a	Picture
1531.5078125000	0.0000000000	392066	n/a	n/a	n/a	41
1531.8404882812	0.0000000000	392151.165	n/a	n/a	n/a	Response
1532.0979882813	0.0000000000	392217.085	n/a	n/a	n/a	Picture
1532.4921875000	0.0000000000	392318	n/a	n/a	n/a	41
1532.5469882812	0.0000000000	392332.029	n/a	n/a	n/a	Picture
1533.0000000000	0.0000000000	392448	n/a	n/a	n/a	41
1533.5327890625	0.0000000000	392584.394	n/a	n/a	n/a	Picture
1533.5898437500	0.0000000000	392599	n/a	n/a	n/a	43
1534.1206875000	0.0000000000	392734.896	n/a	n/a	n/a	Picture
1534.1520859375	0.0000000000	392742.934	n/a	n/a	n/a	Response
1534.7226562500	0.0000000000	392889	n/a	n/a	n/a	45
1534.8375859375	0.0000000000	392918.422	n/a	n/a	n/a	Picture
1535.3195859375	0.0000000000	393041.814	n/a	n/a	n/a	Picture
1535.3398437500	0.0000000000	393047	n/a	n/a	n/a	42
1535.7444882812	0.0000000000	393150.589	n/a	n/a	n/a	Picture
1535.7597890625	0.0000000000	393154.506	n/a	n/a	n/a	Response
1535.8398437500	0.0000000000	393175	n/a	n/a	n/a	42
1536.3554687500	0.0000000000	393307	n/a	n/a	n/a	41
1536.5193867187	0.0000000000	393348.963	n/a	n/a	n/a	Picture
1536.8437500000	0.0000000000	393432	n/a	n/a	n/a	44
1537.0422890625	0.0000000000	393482.826	n/a	n/a	n/a	Picture
1537.5429687500	0.0000000000	393611	n/a	n/a	n/a	41
1537.8171875000	0.0000000000	393681.2	n/a	n/a	n/a	Picture
1537.9921875000	0.0000000000	393726	n/a	n/a	n/a	42
1538.4260859375	0.0000000000	393837.078	n/a	n/a	n/a	Picture
1538.7832890625	0.0000000000	393928.522	n/a	n/a	n/a	Response
1538.9490859375	0.0000000000	393970.966	n/a	n/a	n/a	Picture
1538.9765625000	0.0000000000	393978	n/a	n/a	n/a	44
1539.4259882813	0.0000000000	394093.053	n/a	n/a	n/a	Picture
1539.5664062500	0.0000000000	394129	n/a	n/a	n/a	43
1540.0037890625	0.0000000000	394240.97	n/a	n/a	n/a	Picture
1540.2812500000	0.0000000000	394312	n/a	n/a	n/a	41
1540.6377890625	0.0000000000	394403.274	n/a	n/a	n/a	Picture
1540.7617187500	0.0000000000	394435	n/a	n/a	n/a	44
1540.7749882812	0.0000000000	394438.397	n/a	n/a	n/a	Response
1541.1875000000	0.0000000000	394544	n/a	n/a	n/a	41
1541.6665859375	0.0000000000	394666.646	n/a	n/a	n/a	Picture
1541.9648437500	0.0000000000	394743	n/a	n/a	n/a	43
1542.0595859375	0.0000000000	394767.254	n/a	n/a	n/a	Picture
1542.0627890625	0.0000000000	394768.074	n/a	n/a	n/a	Response
1542.4843750000	0.0000000000	394876	n/a	n/a	n/a	42
1542.9563867188	0.0000000000	394996.835	n/a	n/a	n/a	Picture
1543.2617187500	0.0000000000	395075	n/a	n/a	n/a	42
1543.5342890625	0.0000000000	395144.778	n/a	n/a	n/a	Response
1543.6922890625	0.0000000000	395185.226	n/a	n/a	n/a	Picture
1543.8710937500	0.0000000000	395231	n/a	n/a	n/a	44
1544.3945312500	0.0000000000	395365	n/a	n/a	n/a	42
1544.4171875000	0.0000000000	395370.8	n/a	n/a	n/a	Picture
1544.7902890625	0.0000000000	395466.314	n/a	n/a	n/a	Response
1544.8710937500	0.0000000000	395487	n/a	n/a	n/a	45
1545.0260859375	0.0000000000	395526.678	n/a	n/a	n/a	Picture
1545.4492187500	0.0000000000	395635	n/a	n/a	n/a	44
1545.6739882813	0.0000000000	395692.541	n/a	n/a	n/a	Picture
1546.0820312500	0.0000000000	395797	n/a	n/a	n/a	42
1546.1020859375	0.0000000000	395802.134	n/a	n/a	n/a	Response
1546.4298867187	0.0000000000	395886.051	n/a	n/a	n/a	Picture
1547.1093750000	0.0000000000	396060	n/a	n/a	n/a	44
1547.2387890625	0.0000000000	396093.13	n/a	n/a	n/a	Picture
1547.5039062500	0.0000000000	396161	n/a	n/a	n/a	45
1548.3445859375	0.0000000000	396376.214	n/a	n/a	n/a	Picture
1548.3984375000	0.0000000000	396390	n/a	n/a	n/a	44
1548.9964882813	0.0000000000	396543.101	n/a	n/a	n/a	Picture
1549.1367187500	0.0000000000	396579	n/a	n/a	n/a	45
1549.8463867187	0.0000000000	396760.675	n/a	n/a	n/a	Picture
1549.8593750000	0.0000000000	396764	n/a	n/a	n/a	44
1550.3392890625	0.0000000000	396886.858	n/a	n/a	n/a	Picture
1550.4687500000	0.0000000000	396920	n/a	n/a	n/a	45
1550.8301875000	0.0000000000	397012.528	n/a	n/a	n/a	Picture
1551.1171875000	0.0000000000	397086	n/a	n/a	n/a	44
1551.2971875000	0.0000000000	397132.08	n/a	n/a	n/a	Picture
1551.8750000000	0.0000000000	397280	n/a	n/a	n/a	42
1552.4259882813	0.0000000000	397421.053	n/a	n/a	n/a	Picture
1552.6835937500	0.0000000000	397487	n/a	n/a	n/a	45
1553.3357890625	0.0000000000	397653.962	n/a	n/a	n/a	Picture
1553.7168867187	0.0000000000	397751.523	n/a	n/a	n/a	Response
1553.7890625000	0.0000000000	397770	n/a	n/a	n/a	43
1554.2396875000	0.0000000000	397885.36	n/a	n/a	n/a	Picture
1554.4414062500	0.0000000000	397937	n/a	n/a	n/a	41
1555.0565859375	0.0000000000	398094.486	n/a	n/a	n/a	Picture
1555.2890625000	0.0000000000	398154	n/a	n/a	n/a	45
1555.5073867188	0.0000000000	398209.891	n/a	n/a	n/a	Picture
1555.7851562500	0.0000000000	398281	n/a	n/a	n/a	45
1555.9524882812	0.0000000000	398323.837	n/a	n/a	n/a	Picture
1556.2734375000	0.0000000000	398406	n/a	n/a	n/a	42
1556.4653867188	0.0000000000	398455.139	n/a	n/a	n/a	Picture
1556.7421875000	0.0000000000	398526	n/a	n/a	n/a	45
1556.8592890625	0.0000000000	398555.978	n/a	n/a	n/a	Picture
1557.3771875000	0.0000000000	398688.56	n/a	n/a	n/a	Picture
1557.8710937500	0.0000000000	398815	n/a	n/a	n/a	45
1557.9001875000	0.0000000000	398822.448	n/a	n/a	n/a	Picture
1558.2600859375	0.0000000000	398914.582	n/a	n/a	n/a	Response
1558.3040859375	0.0000000000	398925.846	n/a	n/a	n/a	Picture
1558.7812500000	0.0000000000	399048	n/a	n/a	n/a	44
1559.2659882812	0.0000000000	399172.093	n/a	n/a	n/a	Picture
1559.6835937500	0.0000000000	399279	n/a	n/a	n/a	43
1559.7198867188	0.0000000000	399288.291	n/a	n/a	n/a	Picture
1560.4726875000	0.0000000000	399481.008	n/a	n/a	n/a	Picture
1560.5000000000	0.0000000000	399488	n/a	n/a	n/a	45
1560.9531250000	0.0000000000	399604	n/a	n/a	n/a	43
1561.2316875000	0.0000000000	399675.312	n/a	n/a	n/a	Picture
1561.3945312500	0.0000000000	399717	n/a	n/a	n/a	41
1561.6315859375	0.0000000000	399777.686	n/a	n/a	n/a	Picture
1561.9101562500	0.0000000000	399849	n/a	n/a	n/a	41
1562.2614882812	0.0000000000	399938.941	n/a	n/a	n/a	Picture
1562.3046875000	0.0000000000	399950	n/a	n/a	n/a	41
1562.6193867188	0.0000000000	400030.563	n/a	n/a	n/a	Response
1562.8203125000	0.0000000000	400082	n/a	n/a	n/a	43
1562.9203867188	0.0000000000	400107.619	n/a	n/a	n/a	Picture
1563.3437500000	0.0000000000	400216	n/a	n/a	n/a	44
1563.7500000000	0.0000000000	400320	n/a	n/a	n/a	42
1563.8152890625	0.0000000000	400336.714	n/a	n/a	n/a	Picture
1564.7109375000	0.0000000000	400566	n/a	n/a	n/a	41
