onset	duration	trial_type	response_time	sample	value
536.5057617188	0.0000000000	STATUS	n/a	137345.4750000000	Picture
537.5395625000	0.0000000000	STATUS	n/a	137610.1280000000	Picture
538.4224609375	0.0000000000	STATUS	n/a	137836.1500000000	Picture
539.3793632812	0.0000000000	STATUS	n/a	138081.1170000000	Picture
540.4451640625	0.0000000000	STATUS	n/a	138353.9620000000	Picture
541.3180625000	0.0000000000	STATUS	n/a	138577.4240000000	Picture
542.2848632812	0.0000000000	STATUS	n/a	138824.9250000000	Picture
543.3607617188	0.0000000000	STATUS	n/a	139100.3550000000	Picture
543.9826640625	0.0000000000	STATUS	n/a	139259.5620000000	Picture
544.4555625000	0.0000000000	STATUS	n/a	139380.6240000000	Picture
544.8646640625	0.0000000000	STATUS	n/a	139485.3540000000	Response
545.5063632813	0.0000000000	STATUS	n/a	139649.6290000000	Picture
546.1823632812	0.0000000000	STATUS	n/a	139822.6850000000	Picture
547.2511640625	0.0000000000	STATUS	n/a	140096.2980000000	Picture
555.9980468750	n/a	STATUS	n/a	142335.5000000000	boundary
556.0582929688	0.0000000000	STATUS	n/a	142350.9230000000	Picture
556.5974921875	0.0000000000	STATUS	n/a	142488.9580000000	Response
557.0370937500	0.0000000000	STATUS	n/a	142601.4960000000	Picture
557.4133945312	0.0000000000	STATUS	n/a	142697.8290000000	Response
557.8479921875	0.0000000000	STATUS	n/a	142809.0860000000	Picture
558.5278945313	0.0000000000	STATUS	n/a	142983.1410000000	Picture
559.4656953125	0.0000000000	STATUS	n/a	143223.2180000000	Picture
560.3415937500	0.0000000000	STATUS	n/a	143447.4480000000	Picture
561.3914921875	0.0000000000	STATUS	n/a	143716.2220000000	Picture
562.5062929688	0.0000000000	STATUS	n/a	144001.6110000000	Picture
563.0501953125	0.0000000000	STATUS	n/a	144140.8500000000	Picture
564.0830937500	0.0000000000	STATUS	n/a	144405.2720000000	Picture
564.6619921875	0.0000000000	STATUS	n/a	144553.4700000000	Picture
565.4198945312	0.0000000000	STATUS	n/a	144747.4930000000	Picture
565.7879921875	0.0000000000	STATUS	n/a	144841.7260000000	Response
566.2966953125	0.0000000000	STATUS	n/a	144971.9540000000	Picture
567.4414921875	0.0000000000	STATUS	n/a	145265.0220000000	Picture
568.4633945312	0.0000000000	STATUS	n/a	145526.6290000000	Picture
568.9082929687	0.0000000000	STATUS	n/a	145640.5230000000	Picture
569.9321953125	0.0000000000	STATUS	n/a	145902.6420000000	Picture
570.9679921875	0.0000000000	STATUS	n/a	146167.8060000000	Picture
571.4738945313	0.0000000000	STATUS	n/a	146297.3170000000	Picture
572.5377929687	0.0000000000	STATUS	n/a	146569.6750000000	Picture
572.9516953125	0.0000000000	STATUS	n/a	146675.6340000000	Picture
573.5066953125	0.0000000000	STATUS	n/a	146817.7140000000	Response
573.9155937500	0.0000000000	STATUS	n/a	146922.3920000000	Picture
574.5594921875	0.0000000000	STATUS	n/a	147087.2300000000	Picture
574.8504921875	0.0000000000	STATUS	n/a	147161.7260000000	Response
575.6572929687	0.0000000000	STATUS	n/a	147368.2670000000	Picture
576.2201953125	0.0000000000	STATUS	n/a	147512.3700000000	Picture
577.3709921875	0.0000000000	STATUS	n/a	147806.9740000000	Picture
577.6339921875	0.0000000000	STATUS	n/a	147874.3020000000	Response
577.9889921875	0.0000000000	STATUS	n/a	147965.1820000000	Picture
578.8037929688	0.0000000000	STATUS	n/a	148173.7710000000	Picture
579.0737929688	0.0000000000	STATUS	n/a	148242.8910000000	Response
579.7796953125	0.0000000000	STATUS	n/a	148423.6020000000	Picture
580.6614921875	0.0000000000	STATUS	n/a	148649.3420000000	Picture
581.2283945313	0.0000000000	STATUS	n/a	148794.4690000000	Picture
581.7813945313	0.0000000000	STATUS	n/a	148936.0370000000	Picture
582.1692929688	0.0000000000	STATUS	n/a	149035.3390000000	Response
582.4842929687	0.0000000000	STATUS	n/a	149115.9790000000	Picture
582.8571953125	0.0000000000	STATUS	n/a	149211.4420000000	Response
583.5200937500	0.0000000000	STATUS	n/a	149381.1440000000	Picture
584.4449921875	0.0000000000	STATUS	n/a	149617.9180000000	Picture
584.9978945313	0.0000000000	STATUS	n/a	149759.4610000000	Picture
585.5297929688	0.0000000000	STATUS	n/a	149895.6270000000	Picture
586.5736953125	0.0000000000	STATUS	n/a	150162.8660000000	Picture
587.2635937500	0.0000000000	STATUS	n/a	150339.4800000000	Picture
587.9644921875	0.0000000000	STATUS	n/a	150518.9100000000	Picture
588.6002929687	0.0000000000	STATUS	n/a	150681.6750000000	Picture
589.1622929687	0.0000000000	STATUS	n/a	150825.5470000000	Picture
589.8181953125	0.0000000000	STATUS	n/a	150993.4580000000	Picture
590.2558945312	0.0000000000	STATUS	n/a	151105.5090000000	Response
590.5130937500	0.0000000000	STATUS	n/a	151171.3520000000	Picture
591.4628945312	0.0000000000	STATUS	n/a	151414.5010000000	Picture
592.0097929688	0.0000000000	STATUS	n/a	151554.5070000000	Picture
592.7006953125	0.0000000000	STATUS	n/a	151731.3780000000	Picture
593.2076953125	0.0000000000	STATUS	n/a	151861.1700000000	Picture
594.0594921875	0.0000000000	STATUS	n/a	152079.2300000000	Picture
594.7773945313	0.0000000000	STATUS	n/a	152263.0130000000	Picture
595.7002929687	0.0000000000	STATUS	n/a	152499.2750000000	Picture
596.7660937500	0.0000000000	STATUS	n/a	152772.1200000000	Picture
597.3091953125	0.0000000000	STATUS	n/a	152911.1540000000	Picture
597.9508945313	0.0000000000	STATUS	n/a	153075.4290000000	Picture
598.2945937500	0.0000000000	STATUS	n/a	153163.4160000000	Response
598.5338945312	0.0000000000	STATUS	n/a	153224.6770000000	Picture
598.9424921875	0.0000000000	STATUS	n/a	153329.2780000000	Response
599.5296953125	0.0000000000	STATUS	n/a	153479.6020000000	Picture
600.6054921875	0.0000000000	STATUS	n/a	153755.0060000000	Picture
600.8701953125	0.0000000000	STATUS	n/a	153822.7700000000	Response
601.0434921875	0.0000000000	STATUS	n/a	153867.1340000000	Picture
601.7793945312	0.0000000000	STATUS	n/a	154055.5250000000	Picture
602.7451953125	0.0000000000	STATUS	n/a	154302.7700000000	Picture
603.0617929687	0.0000000000	STATUS	n/a	154383.8190000000	Response
603.2490937500	0.0000000000	STATUS	n/a	154431.7680000000	Picture
603.6680937500	0.0000000000	STATUS	n/a	154539.0320000000	Picture
604.7668945313	0.0000000000	STATUS	n/a	154820.3250000000	Picture
605.4147929688	0.0000000000	STATUS	n/a	154986.1870000000	Picture
605.9326953125	0.0000000000	STATUS	n/a	155118.7700000000	Picture
606.7225937500	0.0000000000	STATUS	n/a	155320.9840000000	Picture
607.6614921875	0.0000000000	STATUS	n/a	155561.3420000000	Picture
607.9649921875	0.0000000000	STATUS	n/a	155639.0380000000	Response
608.7012929687	0.0000000000	STATUS	n/a	155827.5310000000	Picture
609.3171953125	0.0000000000	STATUS	n/a	155985.2020000000	Picture
610.1000937500	0.0000000000	STATUS	n/a	156185.6240000000	Picture
611.0159921875	0.0000000000	STATUS	n/a	156420.0940000000	Picture
611.7887929688	0.0000000000	STATUS	n/a	156617.9310000000	Picture
612.7366953125	0.0000000000	STATUS	n/a	156860.5940000000	Picture
613.0361953125	0.0000000000	STATUS	n/a	156937.2660000000	Response
613.4345937500	0.0000000000	STATUS	n/a	157039.2560000000	Picture
614.3384921875	0.0000000000	STATUS	n/a	157270.6540000000	Picture
615.1062929688	0.0000000000	STATUS	n/a	157467.2110000000	Picture
615.3877929687	0.0000000000	STATUS	n/a	157539.2750000000	Response
616.1201953125	0.0000000000	STATUS	n/a	157726.7700000000	Picture
617.0719921875	0.0000000000	STATUS	n/a	157970.4300000000	Picture
617.5149921875	0.0000000000	STATUS	n/a	158083.8380000000	Picture
618.3797929688	0.0000000000	STATUS	n/a	158305.2270000000	Picture
618.8297929687	0.0000000000	STATUS	n/a	158420.4270000000	Picture
619.1391953125	0.0000000000	STATUS	n/a	158499.6340000000	Response
619.7715937500	0.0000000000	STATUS	n/a	158661.5280000000	Picture
620.3105937500	0.0000000000	STATUS	n/a	158799.5120000000	Picture
620.9933945313	0.0000000000	STATUS	n/a	158974.3090000000	Picture
621.3227929688	0.0000000000	STATUS	n/a	159058.6350000000	Response
621.8772929687	0.0000000000	STATUS	n/a	159200.5870000000	Picture
622.2025937500	0.0000000000	STATUS	n/a	159283.8640000000	Response
622.9990937500	0.0000000000	STATUS	n/a	159487.7680000000	Picture
623.7219921875	0.0000000000	STATUS	n/a	159672.8300000000	Picture
624.7848945312	0.0000000000	STATUS	n/a	159944.9330000000	Picture
625.4367929687	0.0000000000	STATUS	n/a	160111.8190000000	Picture
625.8786953125	0.0000000000	STATUS	n/a	160224.9460000000	Picture
626.5205937500	0.0000000000	STATUS	n/a	160389.2720000000	Picture
627.0164921875	0.0000000000	STATUS	n/a	160516.2220000000	Picture
627.5814921875	0.0000000000	STATUS	n/a	160660.8620000000	Picture
628.0713945313	0.0000000000	STATUS	n/a	160786.2770000000	Picture
628.9522929688	0.0000000000	STATUS	n/a	161011.7870000000	Picture
629.4831953125	0.0000000000	STATUS	n/a	161147.6980000000	Picture
630.0010937500	0.0000000000	STATUS	n/a	161280.2800000000	Picture
630.8599921875	0.0000000000	STATUS	n/a	161500.1580000000	Picture
631.6197929688	0.0000000000	STATUS	n/a	161694.6670000000	Picture
638.9980468750	n/a	STATUS	n/a	163583.5000000000	boundary
639.0528750000	0.0000000000	STATUS	n/a	163597.5360000000	Picture
639.6197734375	0.0000000000	STATUS	n/a	163742.6620000000	Picture
640.1686757813	0.0000000000	STATUS	n/a	163883.1810000000	Picture
641.0635742187	0.0000000000	STATUS	n/a	164112.2750000000	Picture
641.7904765625	0.0000000000	STATUS	n/a	164298.3620000000	Picture
641.9687500000	0.0000000000	Picture	n/a	164344.0000000000	35
642.7982734375	0.0000000000	STATUS	n/a	164556.3580000000	Picture
643.5507812500	0.0000000000	Picture	n/a	164749.0000000000	31
643.6941757813	0.0000000000	STATUS	n/a	164785.7090000000	Picture
644.0976562500	0.0000000000	Picture	n/a	164889.0000000000	35
644.1780742187	0.0000000000	STATUS	n/a	164909.5870000000	Picture
644.9921875000	0.0000000000	Picture	n/a	165118.0000000000	35
645.0519765625	0.0000000000	STATUS	n/a	165133.3060000000	Picture
645.4143750000	0.0000000000	STATUS	n/a	165226.0800000000	Response
645.5148750000	0.0000000000	STATUS	n/a	165251.8080000000	Picture
645.7187500000	0.0000000000	Picture	n/a	165304.0000000000	35
646.0577734375	0.0000000000	STATUS	n/a	165390.7900000000	Picture
646.6606757813	0.0000000000	STATUS	n/a	165545.1330000000	Picture
647.1956757812	0.0000000000	STATUS	n/a	165682.0930000000	Picture
647.5099765625	0.0000000000	STATUS	n/a	165762.5540000000	Response
647.6250000000	0.0000000000	Picture	n/a	165792.0000000000	35
648.2344765625	0.0000000000	STATUS	n/a	165948.0260000000	Picture
648.9804687500	0.0000000000	Picture	n/a	166139.0000000000	33
649.1553750000	0.0000000000	STATUS	n/a	166183.7760000000	Picture
649.4453125000	0.0000000000	Picture	n/a	166258.0000000000	31
649.9882812500	0.0000000000	Picture	n/a	166397.0000000000	31
650.0651757812	0.0000000000	STATUS	n/a	166416.6850000000	Picture
651.1250000000	0.0000000000	Picture	n/a	166688.0000000000	33
651.2109765625	0.0000000000	STATUS	n/a	166710.0100000000	Picture
651.5012734375	0.0000000000	STATUS	n/a	166784.3260000000	Response
652.0218750000	0.0000000000	STATUS	n/a	166917.6000000000	Picture
652.1640625000	0.0000000000	Picture	n/a	166954.0000000000	34
652.9267734375	0.0000000000	STATUS	n/a	167149.2540000000	Picture
653.0859375000	0.0000000000	Picture	n/a	167190.0000000000	34
653.2929765625	0.0000000000	STATUS	n/a	167243.0020000000	Response
653.9960937500	0.0000000000	Picture	n/a	167423.0000000000	34
654.0595742187	0.0000000000	STATUS	n/a	167439.2510000000	Picture
654.7273750000	0.0000000000	STATUS	n/a	167610.2080000000	Picture
655.1406250000	0.0000000000	Picture	n/a	167716.0000000000	33
655.5663750000	0.0000000000	STATUS	n/a	167824.9920000000	Picture
655.9531250000	0.0000000000	Picture	n/a	167924.0000000000	34
656.4092734375	0.0000000000	STATUS	n/a	168040.7740000000	Picture
656.8554687500	0.0000000000	Picture	n/a	168155.0000000000	33
657.4590742187	0.0000000000	STATUS	n/a	168309.5230000000	Picture
657.7642734375	0.0000000000	STATUS	n/a	168387.6540000000	Response
657.9882812500	0.0000000000	Picture	n/a	168445.0000000000	31
658.0969765625	0.0000000000	STATUS	n/a	168472.8260000000	Picture
658.5481757813	0.0000000000	STATUS	n/a	168588.3330000000	Response
658.6562500000	0.0000000000	Picture	n/a	168616.0000000000	35
659.0068750000	0.0000000000	STATUS	n/a	168705.7600000000	Picture
659.5947734375	0.0000000000	STATUS	n/a	168856.2620000000	Picture
660.0866757813	0.0000000000	STATUS	n/a	168982.1890000000	Picture
661.1944765625	0.0000000000	STATUS	n/a	169265.7860000000	Picture
661.3906250000	0.0000000000	Picture	n/a	169316.0000000000	33
662.0273437500	0.0000000000	Picture	n/a	169479.0000000000	33
662.1743750000	0.0000000000	STATUS	n/a	169516.6400000000	Picture
662.7292734375	0.0000000000	STATUS	n/a	169658.6940000000	Picture
663.4841757812	0.0000000000	STATUS	n/a	169851.9490000000	Picture
663.5234375000	0.0000000000	Picture	n/a	169862.0000000000	31
664.0420742188	0.0000000000	STATUS	n/a	169994.7710000000	Picture
664.3711757813	0.0000000000	STATUS	n/a	170079.0210000000	Response
664.9079765625	0.0000000000	STATUS	n/a	170216.4420000000	Picture
665.1250000000	0.0000000000	Picture	n/a	170272.0000000000	34
666.0397734375	0.0000000000	STATUS	n/a	170506.1820000000	Picture
666.1054687500	0.0000000000	Picture	n/a	170523.0000000000	31
666.5676757813	0.0000000000	STATUS	n/a	170641.3250000000	Picture
666.6601562500	0.0000000000	Picture	n/a	170665.0000000000	35
667.4140625000	0.0000000000	Picture	n/a	170858.0000000000	31
667.5795742188	0.0000000000	STATUS	n/a	170900.3710000000	Picture
667.9726562500	0.0000000000	Picture	n/a	171001.0000000000	33
668.0834765625	0.0000000000	STATUS	n/a	171029.3700000000	Picture
668.3624765625	0.0000000000	STATUS	n/a	171100.7940000000	Response
668.5683750000	0.0000000000	STATUS	n/a	171153.5040000000	Picture
668.8359375000	0.0000000000	Picture	n/a	171222.0000000000	31
668.8664765625	0.0000000000	STATUS	n/a	171229.8180000000	Response
669.5222734375	0.0000000000	STATUS	n/a	171397.7020000000	Picture
669.9687500000	0.0000000000	Picture	n/a	171512.0000000000	34
670.2261757813	0.0000000000	STATUS	n/a	171577.9010000000	Picture
670.4960937500	0.0000000000	Picture	n/a	171647.0000000000	31
670.8180742187	0.0000000000	STATUS	n/a	171729.4270000000	Picture
671.2319765625	0.0000000000	STATUS	n/a	171835.3860000000	Picture
671.5078125000	0.0000000000	Picture	n/a	171906.0000000000	35
672.0117187500	0.0000000000	Picture	n/a	172035.0000000000	33
672.1348750000	0.0000000000	STATUS	n/a	172066.5280000000	Picture
672.5000000000	0.0000000000	Picture	n/a	172160.0000000000	33
673.2506757813	0.0000000000	STATUS	n/a	172352.1730000000	Picture
673.7865742188	0.0000000000	STATUS	n/a	172489.3630000000	Picture
674.6464765625	0.0000000000	STATUS	n/a	172709.4980000000	Picture
674.7460937500	0.0000000000	Picture	n/a	172735.0000000000	31
675.6153750000	0.0000000000	STATUS	n/a	172957.5360000000	Picture
676.0664062500	0.0000000000	Picture	n/a	173073.0000000000	34
676.3012734375	0.0000000000	STATUS	n/a	173133.1260000000	Picture
677.3300742188	0.0000000000	STATUS	n/a	173396.4990000000	Picture
677.7129765625	0.0000000000	STATUS	n/a	173494.5220000000	Response
677.7148437500	0.0000000000	Picture	n/a	173495.0000000000	34
678.3778750000	0.0000000000	STATUS	n/a	173664.7360000000	Picture
678.5781250000	0.0000000000	Picture	n/a	173716.0000000000	35
679.3807734375	0.0000000000	STATUS	n/a	173921.4780000000	Picture
679.5468750000	0.0000000000	Picture	n/a	173964.0000000000	35
680.3566757813	0.0000000000	STATUS	n/a	174171.3090000000	Picture
680.6724765625	0.0000000000	STATUS	n/a	174252.1540000000	Response
680.7634765625	0.0000000000	STATUS	n/a	174275.4500000000	Picture
681.2617187500	0.0000000000	Picture	n/a	174403.0000000000	33
681.7094765625	0.0000000000	STATUS	n/a	174517.6260000000	Picture
682.3085937500	0.0000000000	Picture	n/a	174671.0000000000	35
682.4012734375	0.0000000000	STATUS	n/a	174694.7260000000	Picture
682.7681757812	0.0000000000	STATUS	n/a	174788.6530000000	Response
682.8802734375	0.0000000000	STATUS	n/a	174817.3500000000	Picture
683.2080742187	0.0000000000	STATUS	n/a	174901.2670000000	Response
683.3125000000	0.0000000000	Picture	n/a	174928.0000000000	34
683.8790742188	0.0000000000	STATUS	n/a	175073.0430000000	Picture
684.2851562500	0.0000000000	Picture	n/a	175177.0000000000	33
685.0248750000	0.0000000000	STATUS	n/a	175366.3680000000	Picture
685.5838750000	0.0000000000	STATUS	n/a	175509.4720000000	Picture
685.6406250000	0.0000000000	Picture	n/a	175524.0000000000	34
686.3187734375	0.0000000000	STATUS	n/a	175697.6060000000	Picture
686.3320312500	0.0000000000	Picture	n/a	175701.0000000000	33
686.8066757812	0.0000000000	STATUS	n/a	175822.5090000000	Picture
686.8085937500	0.0000000000	Picture	n/a	175823.0000000000	33
687.2325742187	0.0000000000	STATUS	n/a	175931.5390000000	Picture
687.8085937500	0.0000000000	Picture	n/a	176079.0000000000	35
688.1324765625	0.0000000000	STATUS	n/a	176161.9140000000	Picture
688.6883750000	0.0000000000	STATUS	n/a	176304.2240000000	Picture
689.3352734375	0.0000000000	STATUS	n/a	176469.8300000000	Picture
689.5117187500	0.0000000000	Picture	n/a	176515.0000000000	31
689.7761757813	0.0000000000	STATUS	n/a	176582.7010000000	Picture
690.2500000000	0.0000000000	Picture	n/a	176704.0000000000	35
690.5980742187	0.0000000000	STATUS	n/a	176793.1070000000	Picture
690.7382812500	0.0000000000	Picture	n/a	176829.0000000000	34
691.1640625000	0.0000000000	Picture	n/a	176938.0000000000	34
691.3819765625	0.0000000000	STATUS	n/a	176993.7860000000	Picture
691.7026757813	0.0000000000	STATUS	n/a	177075.8850000000	Response
692.0625000000	0.0000000000	Picture	n/a	177168.0000000000	34
692.5307734375	0.0000000000	STATUS	n/a	177287.8780000000	Picture
692.8544765625	0.0000000000	STATUS	n/a	177370.7460000000	Response
693.2656250000	0.0000000000	Picture	n/a	177476.0000000000	35
693.3686757812	0.0000000000	STATUS	n/a	177502.3810000000	Picture
693.7070312500	0.0000000000	Picture	n/a	177589.0000000000	34
693.9655742188	0.0000000000	STATUS	n/a	177655.1870000000	Picture
694.5273437500	0.0000000000	Picture	n/a	177799.0000000000	35
694.7914765625	0.0000000000	STATUS	n/a	177866.6180000000	Picture
695.1740742187	0.0000000000	STATUS	n/a	177964.5630000000	Response
695.3125000000	0.0000000000	Picture	n/a	178000.0000000000	33
695.7232734375	0.0000000000	STATUS	n/a	178105.1580000000	Picture
696.4609375000	0.0000000000	Picture	n/a	178294.0000000000	33
696.7731757812	0.0000000000	STATUS	n/a	178373.9330000000	Picture
697.3570742187	0.0000000000	STATUS	n/a	178523.4110000000	Picture
697.8945312500	0.0000000000	Picture	n/a	178661.0000000000	31
698.4958750000	0.0000000000	STATUS	n/a	178814.9440000000	Picture
698.7226562500	0.0000000000	Picture	n/a	178873.0000000000	33
699.1937734375	0.0000000000	STATUS	n/a	178993.6060000000	Picture
699.6523437500	0.0000000000	Picture	n/a	179111.0000000000	34
699.9416757812	0.0000000000	STATUS	n/a	179185.0690000000	Picture
700.7031250000	0.0000000000	Picture	n/a	179380.0000000000	31
700.9484765625	0.0000000000	STATUS	n/a	179442.8100000000	Picture
701.2851562500	0.0000000000	Picture	n/a	179529.0000000000	34
701.9503750000	0.0000000000	STATUS	n/a	179699.2960000000	Picture
702.3408750000	0.0000000000	STATUS	n/a	179799.2640000000	Response
702.4257812500	0.0000000000	Picture	n/a	179821.0000000000	31
702.4892734375	0.0000000000	STATUS	n/a	179837.2540000000	Picture
702.9042734375	0.0000000000	STATUS	n/a	179943.4940000000	Picture
703.8650742188	0.0000000000	STATUS	n/a	180189.4590000000	Picture
703.8710937500	0.0000000000	Picture	n/a	180191.0000000000	35
704.7729765625	0.0000000000	STATUS	n/a	180421.8820000000	Picture
705.1324765625	0.0000000000	STATUS	n/a	180513.9140000000	Response
705.8687734375	0.0000000000	STATUS	n/a	180702.4060000000	Picture
705.8789062500	0.0000000000	Picture	n/a	180705.0000000000	33
706.4179687500	0.0000000000	Picture	n/a	180843.0000000000	31
706.8359375000	0.0000000000	Picture	n/a	180950.0000000000	35
707.0035742188	0.0000000000	STATUS	n/a	180992.9150000000	Picture
707.7968750000	0.0000000000	Picture	n/a	181196.0000000000	31
707.9004765625	0.0000000000	STATUS	n/a	181222.5220000000	Picture
708.7031250000	0.0000000000	Picture	n/a	181428.0000000000	33
708.9152734375	0.0000000000	STATUS	n/a	181482.3100000000	Picture
709.5322734375	0.0000000000	STATUS	n/a	181640.2620000000	Picture
709.7968750000	0.0000000000	Picture	n/a	181708.0000000000	34
710.5300742187	0.0000000000	STATUS	n/a	181895.6990000000	Picture
710.9335937500	0.0000000000	Picture	n/a	181999.0000000000	31
711.2839765625	0.0000000000	STATUS	n/a	182088.6980000000	Picture
711.8320312500	0.0000000000	Picture	n/a	182229.0000000000	35
712.0908750000	0.0000000000	STATUS	n/a	182295.2640000000	Picture
712.4032734375	0.0000000000	STATUS	n/a	182375.2380000000	Response
712.8437500000	0.0000000000	Picture	n/a	182488.0000000000	35
713.0826757813	0.0000000000	STATUS	n/a	182549.1650000000	Picture
713.4609375000	0.0000000000	Picture	n/a	182646.0000000000	31
713.9655742188	0.0000000000	STATUS	n/a	182775.1870000000	Picture
714.4028750000	0.0000000000	STATUS	n/a	182887.1360000000	Response
714.4609375000	0.0000000000	Picture	n/a	182902.0000000000	34
714.7304765625	0.0000000000	STATUS	n/a	182971.0020000000	Picture
715.2148437500	0.0000000000	Picture	n/a	183095.0000000000	34
715.5593750000	0.0000000000	STATUS	n/a	183183.2000000000	Picture
716.0195312500	0.0000000000	Picture	n/a	183301.0000000000	33
716.1772734375	0.0000000000	STATUS	n/a	183341.3820000000	Picture
717.2090742187	0.0000000000	STATUS	n/a	183605.5230000000	Picture
717.8945312500	0.0000000000	Picture	n/a	183781.0000000000	33
718.6601562500	0.0000000000	Picture	n/a	183977.0000000000	31
719.4882812500	0.0000000000	Picture	n/a	184189.0000000000	34
720.1054687500	0.0000000000	Picture	n/a	184347.0000000000	35
721.1406250000	0.0000000000	Picture	n/a	184612.0000000000	31
724.9980468750	n/a	STATUS	n/a	185599.5000000000	boundary
725.0558828125	0.0000000000	STATUS	n/a	185614.3060000000	Picture
725.8117812500	0.0000000000	STATUS	n/a	185807.8160000000	Picture
726.8036796875	0.0000000000	STATUS	n/a	186061.7420000000	Picture
727.4175820313	0.0000000000	STATUS	n/a	186218.9010000000	Picture
727.8014804688	0.0000000000	STATUS	n/a	186317.1790000000	Picture
727.9503828125	0.0000000000	STATUS	n/a	186355.2980000000	Response
728.9312812500	0.0000000000	STATUS	n/a	186606.4080000000	Picture
729.3820820312	0.0000000000	STATUS	n/a	186721.8130000000	Response
730.0251796875	0.0000000000	STATUS	n/a	186886.4460000000	Picture
730.4830820312	0.0000000000	STATUS	n/a	187003.6690000000	Picture
731.3569804687	0.0000000000	STATUS	n/a	187227.3870000000	Picture
731.9492187500	0.0000000000	Picture	n/a	187379.0000000000	41
731.9918828125	0.0000000000	STATUS	n/a	187389.9220000000	Picture
732.3575820312	0.0000000000	STATUS	n/a	187483.5410000000	Response
732.4609375000	0.0000000000	Picture	n/a	187510.0000000000	43
732.8287812500	0.0000000000	STATUS	n/a	187604.1680000000	Picture
733.2148437500	0.0000000000	Picture	n/a	187703.0000000000	45
733.2896796875	0.0000000000	STATUS	n/a	187722.1580000000	Picture
733.7065820313	0.0000000000	STATUS	n/a	187828.8850000000	Picture
733.7493828125	0.0000000000	STATUS	n/a	187839.8420000000	Response
734.2070312500	0.0000000000	Picture	n/a	187957.0000000000	45
734.7094804688	0.0000000000	STATUS	n/a	188085.6270000000	Picture
734.8242187500	0.0000000000	Picture	n/a	188115.0000000000	44
735.2070312500	0.0000000000	Picture	n/a	188213.0000000000	45
735.4553828125	0.0000000000	STATUS	n/a	188276.5780000000	Picture
735.8210820312	0.0000000000	STATUS	n/a	188370.1970000000	Response
736.3359375000	0.0000000000	Picture	n/a	188502.0000000000	44
736.5571796875	0.0000000000	STATUS	n/a	188558.6380000000	Picture
737.4296875000	0.0000000000	Picture	n/a	188782.0000000000	45
737.5579804687	0.0000000000	STATUS	n/a	188814.8430000000	Picture
737.8867187500	0.0000000000	Picture	n/a	188899.0000000000	45
738.2768828125	0.0000000000	STATUS	n/a	188998.8820000000	Picture
738.7617187500	0.0000000000	Picture	n/a	189123.0000000000	42
739.0937812500	0.0000000000	STATUS	n/a	189208.0080000000	Picture
739.3984375000	0.0000000000	Picture	n/a	189286.0000000000	44
739.4124804688	0.0000000000	STATUS	n/a	189289.5950000000	Response
739.7916796875	0.0000000000	STATUS	n/a	189386.6700000000	Picture
740.2343750000	0.0000000000	Picture	n/a	189500.0000000000	45
740.5445820313	0.0000000000	STATUS	n/a	189579.4130000000	Picture
740.6953125000	0.0000000000	Picture	n/a	189618.0000000000	44
740.9834804688	0.0000000000	STATUS	n/a	189691.7710000000	Picture
741.1132812500	0.0000000000	Picture	n/a	189725.0000000000	43
741.3001796875	0.0000000000	STATUS	n/a	189772.8460000000	Response
741.6893828125	0.0000000000	STATUS	n/a	189872.4820000000	Picture
742.1132812500	0.0000000000	Picture	n/a	189981.0000000000	42
742.2292812500	0.0000000000	STATUS	n/a	190010.6960000000	Picture
742.6402812500	0.0000000000	STATUS	n/a	190115.9120000000	Picture
742.6678828125	0.0000000000	STATUS	n/a	190122.9780000000	Response
742.8593750000	0.0000000000	Picture	n/a	190172.0000000000	44
743.7280820312	0.0000000000	STATUS	n/a	190394.3890000000	Picture
743.9609375000	0.0000000000	Picture	n/a	190454.0000000000	43
744.3029804687	0.0000000000	STATUS	n/a	190541.5630000000	Picture
744.7099804688	0.0000000000	STATUS	n/a	190645.7550000000	Picture
744.9609375000	0.0000000000	Picture	n/a	190710.0000000000	41
745.0674804687	0.0000000000	STATUS	n/a	190737.2750000000	Response
745.6597812500	0.0000000000	STATUS	n/a	190888.9040000000	Picture
745.6835937500	0.0000000000	Picture	n/a	190895.0000000000	41
746.3747812500	0.0000000000	STATUS	n/a	191071.9440000000	Picture
746.5000000000	0.0000000000	Picture	n/a	191104.0000000000	44
747.1953125000	0.0000000000	Picture	n/a	191282.0000000000	42
747.2205820313	0.0000000000	STATUS	n/a	191288.4690000000	Picture
747.8254804688	0.0000000000	STATUS	n/a	191443.3230000000	Picture
747.9492187500	0.0000000000	Picture	n/a	191475.0000000000	42
748.1949804688	0.0000000000	STATUS	n/a	191537.9150000000	Response
748.3733828125	0.0000000000	STATUS	n/a	191583.5860000000	Picture
748.3867187500	0.0000000000	Picture	n/a	191587.0000000000	44
748.8428828125	0.0000000000	STATUS	n/a	191703.7780000000	Response
749.0937500000	0.0000000000	Picture	n/a	191768.0000000000	43
749.3522812500	0.0000000000	STATUS	n/a	191834.1840000000	Picture
749.6328125000	0.0000000000	Picture	n/a	191906.0000000000	44
750.0468750000	0.0000000000	Picture	n/a	192012.0000000000	42
750.4130820313	0.0000000000	STATUS	n/a	192105.7490000000	Picture
750.9139804687	0.0000000000	STATUS	n/a	192233.9790000000	Picture
751.1328125000	0.0000000000	Picture	n/a	192290.0000000000	43
751.7070312500	0.0000000000	Picture	n/a	192437.0000000000	45
